ODH
7
x
y
z
Fe
S
Cu
MET
189655.1675	8439107.27	3661.077139	56.16	4.02	0.15675	0.07498
189654.5636	8439107.941	3659.513963	5.25	0.31	0.01458	0.24683
189777.884	8439121.556	3764.165	43.755	0.02	0.022755	0.19324
189777.884	8439121.556	3761.165	38.57	0.015	0.026815	0.231895
189777.884	8439121.556	3758.165	50.935	0.01	0.021865	0.160815
189777.884	8439121.556	3755.915	31.3	0.06	0.02209	0.2962
189777.884	8439121.556	3752.665	47.57	0.02	0.03416	0.42685
189777.884	8439121.556	3748.665	61.61	0.05	0.043655	0.06339
189777.884	8439121.556	3745.665	64.03	0.045	0.061785	0.05461
189777.884	8439121.556	3742.665	62.865	0.68	0.267315	0.039405
189777.884	8439121.556	3739.665	65.94	0.07	0.036625	0.030585
189777.884	8439121.556	3736.665	66.465	0.08	0.024545	0.027555
189777.884	8439121.556	3733.665	66.155	0.285	0.0217075	0.03101
189777.884	8439121.556	3730.665	64.5	0.175	0.032495	0.041065
189777.884	8439121.556	3727.665	64.435	0.15	0.054105	0.039605
189777.884	8439121.556	3724.665	64.655	0.115	0.022375	0.065175
189777.884	8439121.556	3721.665	64.235	0.095	0.036345	0.04469
189777.884	8439121.556	3718.665	65.43	0.115	0.027915	0.040835
189777.884	8439121.556	3715.665	62.35	0.2	0.036135	0.05835
189777.884	8439121.556	3712.665	64.89	0.15	0.04175	0.068255
189777.884	8439121.556	3709.665	65.425	0.15	0.05521	0.053015
189777.884	8439121.556	3706.665	59.63	0.78	0.13382	0.057855
189777.884	8439121.556	3703.665	58.085	0.405	0.1059125	0.060245
189777.884	8439121.556	3700.665	64.81	1.49	0.296565	0.066715
189777.884	8439121.556	3697.665	51.38	3.16	0.401175	0.14922
189777.884	8439121.556	3694.665	60.585	3.53	0.51139	0.08154
189777.884	8439121.556	3691.665	58.84	3.515	0.115955	0.12483
189777.884	8439121.556	3688.665	58.525	4.08	0.13379	0.119065
189777.884	8439121.556	3686.415	24.67	2.44	0.0599	0.17188
189777.4497	8439121.71	3764.66834	35.93	0.03	0.0197	0.21098
189778.8692	8439120.133	3762.547019	54.18	0.02	0.04719	0.129
189780.2886	8439118.557	3760.425699	52.08	0.02	0.02099	0.13175
189781.708	8439116.98	3758.304379	67.73	0.08	0.01302	0.09638
189783.1275	8439115.404	3756.183058	64.5	0.04	0.05649	0.09417
189784.5469	8439113.828	3754.061738	46.43	0.09	0.25436	0.16167
189785.9664	8439112.251	3751.940418	53.315	0.12	0.070805	0.13205
189787.3858	8439110.675	3749.819097	46.29	0.05	0.11327	0.176
189788.8052	8439109.098	3747.697777	50.68	0.03	0.06666	0.14788
189790.2247	8439107.522	3745.576457	55.77	0.06	0.01303	0.11884
189791.6441	8439105.945	3743.455136	54.665	0.035	0.012885	0.09019
189793.0636	8439104.369	3741.333816	54.315	0.785	0.091905	0.116525
189794.483	8439102.792	3739.212496	63.845	0.175	0.07171	0.07358
189795.9024	8439101.216	3737.091175	63.47	0.31	0.0394	0.06129
189797.3219	8439099.64	3734.969855	63.34	0.555	0.02476	0.06076
189798.7413	8439098.063	3732.848535	66.185	0.17	0.01576	0.04396
189800.1608	8439096.487	3730.727214	65.79	0.49	0.02257	0.05245
189801.5802	8439094.91	3728.605894	64.435	0.462	0.0381225	0.0484175
189802.9996	8439093.334	3726.484574	64.29	0.495	0.034005	0.045745
189804.4191	8439091.757	3724.363253	65.33	0.285	0.0518	0.03649
189805.8385	8439090.181	3722.241933	65.86	0.215	0.06048	0.03996
189807.258	8439088.604	3720.120613	64.435	0.87	0.104095	0.03789
189808.6774	8439087.028	3717.999292	66.26	0.44	0.0112	0.035835
189810.0968	8439085.451	3715.877972	64.5	1.05	0.027765	0.04421
189811.5163	8439083.875	3713.756652	64.885	0.55	0.025755	0.03899
189812.9357	8439082.299	3711.635331	62.73	3.245	0.183925	0.059515
189814.3552	8439080.722	3709.514011	64.48	2.605	0.128125	0.074025
189815.7746	8439079.146	3707.392691	58.332	3.332	0.0890075	0.0712275
189817.1941	8439077.569	3705.27137	58.24	3.445	0.126765	0.062935
189818.6135	8439075.993	3703.15005	61.525	4.63	0.062935	0.07519
189820.0329	8439074.416	3701.02873	62.175	4.99	0.19882	0.07538
189821.4524	8439072.84	3698.907409	59.97	3.1	0.1653	0.065995
189822.8718	8439071.263	3696.786089	59.82	1.28	0.138415	0.08559
189824.2913	8439069.687	3694.664768	63.595	4.01	0.195865	0.079835
189825.7107	8439068.111	3692.543448	63.49	4.535	0.28407	0.06845
189827.1301	8439066.534	3690.422128	56.76	5.03	0.287	0.106775
189828.1947	8439065.352	3688.831138	19.34	0.91	0.05339	0.32217
189778.3946	8439121.406	3764.644984	53.076	0.014	0.0248792	0.1569284
189777.2946	8439122.628	3763.000961	14.98	0.25	0.01325	0.36106
189776.2181	8439123.824	3761.392293	61.05	0.01	0.02502	0.225965
189774.8579	8439125.334	3759.359361	65.431	0.01	0.0251531	0.3487242
189773.4976	8439126.845	3757.326429	25.895	0.01	0.012995	0.27161
189772.291	8439128.185	3755.523307	29.33	0.02	0.15663	0.21896
189771.0845	8439129.525	3753.720185	62.73	0.06	0.04162	0.08436
189769.6651	8439131.102	3751.598864	65.99	0.03	0.03685	0.045835
189768.2456	8439132.678	3749.477544	67.445	0.03	0.009405	0.045975
189766.8262	8439134.255	3747.356224	66.905	0.02	0.008865	0.037145
189765.4067	8439135.831	3745.234903	65.46	0.045	0.030895	0.036035
189763.9873	8439137.407	3743.113583	64.507	0.028	0.02145	0.031275
189762.5679	8439138.984	3740.992263	64.48	0.02	0.01083	0.039725
189761.1484	8439140.56	3738.870942	62.88	0.045	0.03011	0.034885
189759.729	8439142.137	3736.749622	61.295	0.045	0.027865	0.031185
189758.3095	8439143.713	3734.628302	62.64	0.025	0.00999	0.030315
189756.8901	8439145.29	3732.506981	63.31	0.055	0.06566	0.03067
189755.4707	8439146.866	3730.385661	62.235	0.125	0.06223	0.031605
189754.0512	8439148.443	3728.264341	62.275	0.18	0.079165	0.03789
189752.6318	8439150.019	3726.14302	62.725	0.695	0.04145	0.04165
189751.2123	8439151.595	3724.0217	58.578	0.312	0.04999	0.07804
189750.1478	8439152.778	3722.43071	62.28	0.43	0.05774	0.04323
189749.2724	8439153.75	3721.122562	19.39	0.62	0.61199	0.28957
189748.0423	8439155.116	3719.284084	39.748	0.691	0.1061397	0.2160663
189746.6228	8439156.693	3717.162764	38.015	0.985	0.241485	0.19028
189745.2034	8439158.269	3715.041444	60.58	1.705	0.066685	0.069445
189743.7839	8439159.846	3712.920123	54.225	2.775	0.094315	0.098405
189742.3645	8439161.422	3710.798803	60.91	1.235	0.03322	0.053185
189740.9451	8439162.998	3708.677483	64.485	2.945	0.054295	0.046445
189739.5256	8439164.575	3706.556162	61.81	3.4	0.08175	0.054015
189738.1062	8439166.151	3704.434842	62.76	0.79	0.03392	0.03738
189736.6867	8439167.728	3702.313522	56.87	3.695	0.152815	0.05776
189735.2673	8439169.304	3700.192201	47.485	3.105	0.12493	0.055705
189733.8479	8439170.881	3698.070881	22.065	3.4	0.226735	0.06943
189732.4284	8439172.457	3695.949561	8.62	3.035	0.276485	0.08706
189731.2455	8439173.771	3694.181794	39.48	3.51	0.1511	0.22783
189730.0627	8439175.085	3692.414027	48.115	3.83	0.081415	0.09359
189728.6432	8439176.661	3690.292706	55.45	3.955	0.127945	0.08224
189727.626	8439177.791	3688.772427	49.58	1.19	0.03521	0.11318
189726.7033	8439178.815	3687.393569	4.6	1.63	0.00354	0.15594
189725.4732	8439180.182	3685.555091	9.56	4.68	0.01953	0.13682
189724.1483	8439181.653	3683.575192	15	19.45	0.0624	0.13236
189722.7289	8439183.23	3681.453872	12	10.97	0.02104	0.1365
189721.6643	8439184.412	3679.862881	12.48	7.78	0.01884	0.16728
189720.6471	8439185.542	3678.342602	19.81	11.2	0.02714	0.1752
189796.671	8438977.004	3759.583	63.12	0.085	0.08009	0.121675
189796.671	8438977.004	3756.583	66.642	0.078	0.0081725	0.0862175
189796.671	8438977.004	3753.583	67.865	0.115	0.00412	0.07889
189796.671	8438977.004	3750.583	67.055	0.06	0.02836	0.077365
189796.671	8438977.004	3747.583	60.335	1.13	0.349115	0.083685
189796.671	8438977.004	3744.583	63.015	1.51	0.27368	0.089135
189796.671	8438977.004	3741.583	64.465	0.025	0.063375	0.083375
189796.671	8438977.004	3738.583	55.96	0.02	0.05725	0.127335
189796.671	8438977.004	3735.583	56.405	0.04	0.285465	0.126845
189796.671	8438977.004	3732.583	58.64	0.015	0.597925	0.179735
189796.671	8438977.004	3729.583	58.985	0.023	0.1219625	0.1409675
189796.671	8438977.004	3726.583	53.395	0.02	0.149195	0.168065
189796.671	8438977.004	3723.583	55.705	1	0.130735	0.117235
189796.671	8438977.004	3720.333	16.45	0.59	0.026	0.332
189796.671	8438977.004	3716.833	5.53	0.09	0.02664	0.31306
189796.671	8438977.004	3714.383	56.93	0.55	0.09694	0.12654
189796.671	8438977.004	3712.383	6.18	0.33	0.02211	0.39392
189796.671	8438977.004	3709.583	61.305	0.375	0.04058	0.090805
189796.671	8438977.004	3706.583	60.75	1.27	0.06459	0.084635
189796.671	8438977.004	3703.583	62.93	0.615	0.05791	0.080115
189796.671	8438977.004	3700.583	64.84	1.85	0.05919	0.076075
189796.671	8438977.004	3697.583	60.7	2.49	0.082215	0.105255
189796.671	8438977.004	3694.583	62.5	3.638	0.1033925	0.09929
189796.671	8438977.004	3691.583	50.91	3.695	0.053475	0.114155
189796.671	8438977.004	3688.583	17.31	1.045	0.019245	0.21052
189796.671	8438977.004	3685.583	40.885	4.005	0.09433	0.19427
189796.671	8438977.004	3682.583	56.255	3.3	0.0609	0.121995
