DDH;From;To;Fe;S;Cu;MET Total;Litologia;AI;DG;;;
ODH-33;254;255.5;56.28;3.57;0.2317;412.5;MG;1.5;;;;
ODH-33;255.5;257.2;55.09;3.85;0.13336;619.9;MG;1.7;;;;
ODH-33;257.2;260.1;39.99;1.89;0.07127;1129.1;SK;2.9;;;;
ODH-33;260.1;261.5;47.8;3.98;0.10445;729.6;MG;1.4;;;;
ODH-33;261.5;263;52.95;4.13;0.10074;546;MG;1.5;;;;
ODH-33;263;264.5;60.54;5.4;0.19137;480.9;MG;1.5;;;;
ODH-33;264.5;266;61.81;5.14;0.1835;547.5;MG;1.5;;;;
ODH-33;266;267.5;60.72;4.13;0.12645;541.3;MG;1.5;;;;
ODH-33;267.5;269;61.19;5.58;0.16506;641.9;MG;1.5;;;;
ODH-33;269;270.5;60.39;5.15;0.16446;431.6;MG;1.5;;;;
ODH-33;270.5;272;59.55;5.68;0.17729;557.1;MG;1.5;;;;
ODH-33;272;273.5;60.8;4.35;0.12495;348.9;MG;1.5;;;;
ODH-33;273.5;275;63.14;4.73;0.09684;444.9;MG;1.5;;;;
ODH-33;275;276.5;60.63;5.13;0.05676;424.3;MG;1.5;;;;
ODH-33;276.5;278;57.95;2.54;0.09638;309.9;MG;1.5;;;;
ODH-33;278;279.5;57.87;3.4;0.0318;355.4;MG;1.5;;;;
ODH-33;279.5;281;57.27;3.87;0.08713;535.2;MG;1.5;;;;
ODH-33;281;282.5;51.99;3.68;0.04494;665.8;MG;1.5;;;;
ODH-33;282.5;284.23;40.16;1.69;0.02616;1102.8;MG;1.73;;;;
ODH-33;284.23;285;23.55;0.29;0.01963;1814.6;SK;0.77;;;;
ODH-33;285;286.5;55.72;1.37;0.05405;609.5;MG;1.5;;;;
ODH-33;286.5;288;57.38;2.41;0.07591;650.6;MG;1.5;;;;
ODH-33;288;289.5;54.03;2.54;0.10805;544.7;MG;1.5;;;;
ODH-33;289.5;290.3;50.6;2.63;0.11095;618.2;MG;0.8;;;;
ODH-33;290.3;290.9;28.56;0.5;0.02094;1097.8;SK;0.6;;;;
ODH-33;290.9;292.4;54.86;3.84;0.2518;745.7;MG;1.5;;;;
ODH-33;292.4;293.9;55.12;3.87;0.16478;715.6;MG;1.5;;;;
ODH-33;293.9;295.4;55.77;3.7;0.08547;862.7;MG;1.5;;;;
ODH-33;295.4;296.9;56.76;3.77;0.11904;574.3;MG;1.5;;;;
ODH-33;296.9;298.4;57.36;4.47;0.15977;1070.9;MG;1.5;;;;
ODH-33;298.4;299.9;51.99;2.4;0.10997;720.8;MG;1.5;;;;
ODH-33;299.9;301.4;52.11;3.66;0.13759;783.7;MG;1.5;;;;
ODH-33;301.4;302.9;48.07;3.51;0.0853;953.1;MG;1.5;;;;
ODH-33;302.9;304.4;52.8;1.03;0.04996;732.3;MG;1.5;;;;
ODH-33;304.4;305.9;56.71;3.16;0.0743;736.9;MG;1.5;;;;
ODH-33;305.9;307.4;56.18;3.18;0.14251;791.6;MG;1.5;;;;
ODH-33;307.4;308.9;48.95;4.81;0.15246;1153.5;MG;1.5;;;;
ODH-33;308.9;310.4;48.39;4.65;0.1076;846.5;MG;1.5;;;;
ODH-33;310.4;311.9;44.29;7.03;0.10134;795.4;MG;1.5;;;;
ODH-33;311.9;313.65;41.05;6.02;0.1331;1051.9;MG;1.75;;;;
ODH-33;313.65;314.5;7.71;9.15;0.11892;1755.8;SK;0.85;;;;
ODH-33;314.5;316;29.58;6.46;0.10692;1373.2;MG;1.5;;;;
ODH-33;316;317.5;40.07;5.79;0.12814;1411.1;MG;1.5;;;;
ODH-33;317.5;319;28.86;8.88;0.12626;1113.7;MG;1.5;;;;
ODH-33;319;320.5;35.45;5.38;0.08169;1212.6;MG;1.5;;;;
ODH-33;320.5;322;45.04;5.33;0.10276;1114;MG;1.5;;;;
ODH-33;322;323.5;46.12;7.67;0.15651;829.8;MG;1.5;;;;
ODH-33;323.5;325;53.57;5.84;0.09696;699.8;MG;1.5;;;;
ODH-33;325;326.5;46.25;8.23;0.12382;684.7;MG;1.5;;;;
ODH-33;326.5;328;50.77;6.3;0.13002;1000.1;MG;1.5;;;;
ODH-33;328;329.6;49.18;7.64;0.15115;1055.8;MG;1.6;;;;
ODH-33;329.6;331.24;49.2;6.29;0.1199;1149.9;MG;1.64;;;;
ODH-33;331.24;332.7;33.59;6.83;0.17815;2196.6;SK;1.46;;;;
ODH-33;332.7;334.14;25.84;5.81;0.1177;2662.5;SK;1.44;;;;
ODH-33;334.14;334.8;23.89;5.35;0.10973;2650.6;SK;0.66;;;;
ODH-33;334.8;336.2;43.64;7.06;0.18268;2007.1;SK;1.4;;;;
ODH-33;336.2;337.6;40.32;6.31;0.13798;1911;SK;1.4;;;;
ODH-33;337.6;339;45.66;6.75;0.22109;1659;SK;1.4;;;;
ODH-33;339;340.7;30.66;4.79;0.12862;1876.1;SK;1.7;;;;
ODH-33;340.7;342.2;38.39;5.82;0.19165;1823.6;MG;1.5;;;;
ODH-33;342.2;343.7;39.64;9.15;0.13377;1401;MG;1.5;;;;
ODH-33;343.7;345.2;39.24;7.43;0.11059;1229.3;MG;1.5;;;;
ODH-33;345.2;347;40.83;6.31;0.13613;1286.7;MG;1.8;;;;
ODH-33;347;348.9;30.06;8.78;0.12418;1266.7;MG;1.9;;;;
ODH-33;348.9;364.8;2.96;13.5;0.00996;571.7;MAR;15.9;;;;
ODH-33;364.8;373.55;21.52;11.4;0.13634;1533.9;SK;8.75;;;;
ODH-33;373.55;375;37.37;5.63;0.04505;1294.9;SK;1.45;;;;
ODH-33;375;377.1;36.56;7.25;0.08212;1122.3;SK;2.1;;;;
ODH-33;377.1;379.6;8.93;11.6;0.03245;1425.3;SK;2.5;;;;
ODH-33;379.6;381.1;32.85;4.77;0.10669;2331.4;MG;1.5;;;;
ODH-33;381.1;382.75;29.36;4.62;0.08946;3210.1;MG;1.65;;;;
ODH-33;382.75;384.2;45.36;3.19;0.18519;2279.3;MG;1.45;;;;
ODH-33;384.2;387.4;3.32;2.54;0.02001;2052.8;SK;3.2;;;;
ODH-33;387.4;390.6;3.33;10.8;0.00949;574.1;SK;3.2;;;;
ODH-33;390.6;393.8;2.2;3.84;0.00302;2041.9;SK;3.2;;;;
ODH-33;393.8;397.3;2.42;6.71;0.00404;1636.6;SK;3.5;;;;
ODH-33;397.3;397.8;37.34;6.22;0.01058;749.7;MG;0.5;;;;
ODH-33;397.8;399.3;4.84;1.89;0.00209;2374;SK;1.5;;;;
ODH-33;399.3;411.6;-1;-1;-1;-1;INT;12.3;;;;
ODH-34;0;5.35;-1;-1;-1;-1;SL;5.35;;;;
ODH-34;5.35;7.25;50.82;0.1;0.06305;1592.1;SK;1.9;;;;
ODH-34;7.25;9.15;50.56;0.03;0.06935;1604;SK;1.9;;;;
ODH-34;9.15;10.2;64.35;0.01;0.05746;775;SK;1.05;;;;
ODH-34;10.2;11.2;62.165;0.015;0.076855;851;SK;1;;;;
ODH-34;11.2;14.4;59.98;0.02;0.09625;927;MG;3.2;;;;
ODH-34;14.4;17.6;47.36;0.02;0.15398;1168.2;MG;3.2;;;;
ODH-34;17.6;20.8;56.62;0.03;0.10082;885;MG;3.2;;;;
ODH-34;20.8;24.1;40.34;0.67;0.14413;1451.3;MG;3.3;;;;
ODH-34;24.1;26;51.38;1.68;0.14493;1247.8;MG;1.9;;;;
ODH-34;26;28.2;51.4;1.9;0.18284;1109;MG;2.2;;;;
ODH-34;28.2;29.5;20.85;1.83;0.0507;2078.1;SK;1.3;;;;
ODH-34;29.5;31;46.85;4.36;0.20725;1172.4;MG;1.5;;;;
ODH-34;31;32.5;49.27;4;0.2009;1174.2;MG;1.5;;;;
ODH-34;32.5;34;49.51;4.63;0.15322;1322.5;MG;1.5;;;;
ODH-34;34;35.5;47.16;3.37;0.13692;1128;MG;1.5;;;;
ODH-34;35.5;37;38.25;2.52;0.0352;1183.5;MG;1.5;;;;
ODH-34;37;38.5;39.08;1.72;0.04523;1212.5;MG;1.5;;;;
ODH-34;38.5;40;40.77;1.9;0.03937;1215.6;MG;1.5;;;;
ODH-34;40;41.5;35.61;1.53;0.0332;1130.5;MG;1.5;;;;
ODH-34;41.5;43;43.76;3.21;0.15934;1222.2;MG;1.5;;;;
ODH-34;43;44.5;44.06;3.97;0.14846;1254.1;MG;1.5;;;;
ODH-34;44.5;46;46.52;4.23;0.17595;1011.7;MG;1.5;;;;
ODH-34;46;47.5;47.75;4.52;0.09043;1183;MG;1.5;;;;
ODH-34;47.5;49;43.71;3.55;0.09992;1010;MG;1.5;;;;
ODH-34;49;50.5;42.15;4;0.13419;754.2;MG;1.5;;;;
ODH-34;50.5;52;42.66;4.2;0.14382;918.1;MG;1.5;;;;
ODH-34;52;53.5;45.27;5.02;0.12813;1066.7;MG;1.5;;;;
ODH-34;53.5;55;45.56;4.9;0.10962;925.1;MG;1.5;;;;
ODH-34;55;56.5;39.61;3.21;0.07194;1154.3;MG;1.5;;;;
ODH-34;56.5;58;41.89;3.34;0.07835;1073.8;MG;1.5;;;;
ODH-34;58;59.5;44.42;4.03;0.08041;1076.9;MG;1.5;;;;
ODH-34;59.5;61;42.24;3.65;0.05429;1263.1;MG;1.5;;;;
ODH-34;61;62.5;46.38;4.01;0.1543;923.2;MG;1.5;;;;
ODH-34;62.5;64;47.7;4.67;0.11646;1025.5;MG;1.5;;;;
ODH-34;64;66.25;49.01;3.24;0.08319;1056.7;MG;2.25;;;;
ODH-34;66.25;68.8;11.93;1.78;0.12841;1597;MG;2.55;;;;
ODH-34;68.8;70.5;52.46;4.49;0.22965;867.6;MG;1.7;;;;
ODH-34;70.5;72;45.86;3.93;0.12136;914;MG;1.5;;;;
ODH-34;72;73.5;44.39;2.84;0.10193;1180;MG;1.5;;;;
ODH-34;73.5;75;52.64;3.94;0.15229;1000.2;MG;1.5;;;;
ODH-34;75;76.5;50.42;3.64;0.152;1059.6;MG;1.5;;;;
ODH-34;76.5;78;56.55;4.31;0.19318;833.7;MG;1.5;;;;
ODH-34;78;80.55;54.76;4.01;0.10284;886.4;MG;2.55;;;;
ODH-34;80.55;96.9;-1;-1;-1;-1;INT;16.35;;;;
ODH-35;0;4.95;-1;-1;-1;-1;SL;4.95;;;;
ODH-35;4.95;6.8;62.54;0.005;0.0428;879.8;MG;1.85;;;;
ODH-35;6.8;10.8;32.24;0.04;0.06618;2326.3;SK;4;;;;
ODH-35;10.8;14.7;16.58;0.09;0.05209;3653.5;SK;3.9;;;;
ODH-35;14.7;16.4;53.48;1.77;0.1115;1459.3;MG;1.7;;;;
ODH-35;16.4;20.1;20.15;1.08;0.09291;3340;SK;3.7;;;;
ODH-35;20.1;21.6;64.32;0.07;0.02435;413.8;MG;1.5;;;;
ODH-35;21.6;23.1;65.47;0.12;0.04627;393.5;MG;1.5;;;;
ODH-35;23.1;24.6;66.99;0.05;0.01661;277.8;MG;1.5;;;;
ODH-35;24.6;26.1;66.4;0.14;0.01724;285.7;MG;1.5;;;;
ODH-35;26.1;27.6;66;0.08;0.03078;271.6;MG;1.5;;;;
ODH-35;27.6;29.1;62.81;0.52;0.02883;514;MG;1.5;;;;
ODH-35;29.1;30.6;60.16;0.57;0.04267;458.5;MG;1.5;;;;
ODH-35;30.6;32.1;55.59;0.38;0.07541;729.6;MG;1.5;;;;
ODH-35;32.1;33.6;60.61;0.59;0.05953;735.7;MG;1.5;;;;
ODH-35;33.6;35.1;56.57;0.69;0.05225;680.4;MG;1.5;;;;
ODH-35;35.1;36.6;59.53;0.92;0.04261;568.6;MG;1.5;;;;
ODH-35;36.6;38.1;62.38;0.3;0.07683;500.1;MG;1.5;;;;
ODH-35;38.1;39.6;60.57;2.08;0.10504;945.7;MG;1.5;;;;
ODH-35;39.6;41.65;61.6;2.52;0.1476;831.9;MG;2.05;;;;
ODH-35;41.65;43.2;56.13;3.04;0.08982;1470.6;MG;1.55;;;;
ODH-35;43.2;44.7;56.15;3.17;0.08682;1340.6;MG;1.5;;;;
ODH-35;44.7;46.2;57.49;3.74;0.09877;1176.4;MG;1.5;;;;
ODH-35;46.2;47.7;45.25;2.61;0.0779;1234.7;MG;1.5;;;;
ODH-35;47.7;49.2;40.74;2.45;0.01826;1312;MG;1.5;;;;
ODH-35;49.2;50.7;43.19;3.31;0.12722;1435.5;MG;1.5;;;;
ODH-35;50.7;52.2;52.13;3.93;0.10726;1106.3;MG;1.5;;;;
ODH-35;52.2;53.7;57.25;3.28;0.12807;738.7;MG;1.5;;;;
ODH-35;53.7;55.2;53.51;4.22;0.1179;857.4;MG;1.5;;;;
ODH-35;55.2;56.7;57.04;3.5;0.12859;777.6;MG;1.5;;;;
ODH-35;56.7;58.2;50.39;4.22;0.13221;909.6;MG;1.5;;;;
ODH-35;58.2;59.7;50.21;5.32;0.13439;854;MG;1.5;;;;
ODH-35;59.7;61.4;37.14;3.59;0.10969;1336;MG;1.7;;;;
ODH-35;61.4;62.9;57.21;3.38;0.12689;730;MG;1.5;;;;
ODH-35;62.9;64.4;57.66;3.75;0.05882;804.3;MG;1.5;;;;
ODH-35;64.4;65.9;60.31;3.07;0.08176;539.8;MG;1.5;;;;
ODH-35;65.9;67.4;60.25;4.02;0.10714;575.9;MG;1.5;;;;
ODH-35;67.4;68.9;62.04;3.99;0.11155;571.1;MG;1.5;;;;
ODH-35;68.9;70.2;62.09;3.83;0.10058;474.8;MG;1.3;;;;
ODH-35;70.2;71.7;59.24;4.21;0.13311;693.3;MG;1.5;;;;
ODH-35;71.7;73.2;52.88;2.85;0.05921;1129.5;MG;1.5;;;;
ODH-35;73.2;74.7;52.92;2.52;0.07607;1058.2;MG;1.5;;;;
ODH-35;74.7;76.7;54.29;4.31;0.08146;883.9;MG;2;;;;
ODH-35;76.7;77.75;13.08;3.19;0.02617;3542.9;SK;1.05;;;;
ODH-35;77.75;79.35;51.75;3.95;0.10693;1319.3;MG;1.6;;;;
ODH-35;79.35;80.95;53.03;4.34;0.10096;1152.6;MG;1.6;;;;
ODH-35;80.95;82.7;43.7;2.94;0.09923;1802.2;MG;1.75;;;;
ODH-35;82.7;84.45;51.82;3.48;0.11387;1404.3;MG;1.75;;;;
ODH-35;84.45;87.45;9.76;1.07;0.02843;3579.6;SK;3;;;;
ODH-35;87.45;108.45;-1;-1;-1;-1;INT;21;;;;
ODH-36;0;3.2;47.64;0.11;0.0933;2181.4;SL;3.2;;;;
ODH-36;3.2;4.15;57.6;0.21;0.01846;685.7;MG;0.95;;;;
ODH-36;4.15;7.9;29.18;0.13;0.05501;2010.6;SK;3.75;;;;
ODH-36;7.9;10.12;53.72;1.45;0.09327;1156.7;MG;2.22;;;;
ODH-36;10.12;11.62;53.38;4.29;0.09378;973.3;MG;1.5;;;;
ODH-36;11.62;13.2;51.16;4.16;0.19098;1519.6;MG;1.58;;;;
ODH-36;13.2;14.4;48.41;1.47;0.06763;2163.8;MG;1.2;;;;
ODH-36;14.4;15.77;46.91;1.92;0.06304;2028.5;MG;1.37;;;;
ODH-36;15.77;16.9;39.49;2.57;0.08885;2037.8;MG;1.13;;;;
ODH-36;16.9;18.35;52.18;3.91;0.13631;1665.2;MG;1.45;;;;
ODH-36;18.35;21.4;15.23;3;0.08627;1940.8;SK;3.05;;;;
ODH-36;21.4;24.33;4.29;2.08;0.06774;2086.4;SK;2.93;;;;
ODH-36;24.33;26.43;40.39;4.27;0.10465;1684.9;MG;2.1;;;;
ODH-36;26.43;27.8;9.05;2.55;0.03807;2438.3;SK;1.37;;;;
ODH-36;27.8;29.2;50.11;4.07;0.12352;1192.8;MG;1.4;;;;
ODH-36;29.2;30.6;52.72;4.24;0.07695;1030.4;MG;1.4;;;;
ODH-36;30.6;32.18;49.56;4.68;0.09235;963.9;MG;1.58;;;;
ODH-36;32.18;33.9;12.37;6.74;0.01722;4084.7;SK;1.72;;;;
ODH-36;33.9;35.6;11.83;2.21;0.02132;4328.2;SK;1.7;;;;
ODH-36;35.6;36.75;10.91;2.35;0.03699;2572.8;SK;1.15;;;;
ODH-36;36.75;39.7;8.7;5.81;0.04033;2583.5;SK;2.95;;;;
ODH-36;39.7;43.73;6.16;0.14;0.01671;5294.3;SK;4.03;;;;
ODH-36;43.73;44.15;47.96;1.09;0.21008;2414.3;MG;0.42;;;;
ODH-36;44.15;46.6;4.5;0.19;0.03239;3801.3;SK;2.45;;;;
ODH-36;46.6;60;-1;-1;-1;-1;INT;13.4;;;;
ODH-37;0;0.5;-1;-1;-1;-1;SL;0.5;;;;
ODH-37;0.5;4.8;42.77;0.04;0.10916;2556.4;SK;4.3;;;;
ODH-37;4.8;6.47;24.53;2.4;0.22679;3284.8;SK;1.67;;;;
ODH-37;6.47;7.15;52.82;3.75;0.15645;1377.4;MG;0.68;;;;
ODH-37;7.15;10.9;41.31;0.55;0.07533;1936.8;MG;3.75;;;;
ODH-37;10.9;12.4;50.01;0.3;0.0892;1270.5;MG;1.5;;;;
ODH-37;12.4;13.9;54.93;0.21;0.07589;933.4;MG;1.5;;;;
ODH-37;13.9;15.4;54.84;3.2;0.11013;1099.7;MG;1.5;;;;
ODH-37;15.4;16.9;56.68;2.19;0.11265;813.5;MG;1.5;;;;
ODH-37;16.9;18.4;45.94;5.39;0.10234;1777.6;MG;1.5;;;;
ODH-37;18.4;20.1;43.17;5.79;0.10549;2031.1;MG;1.7;;;;
ODH-37;20.1;25;7.24;1.19;0.0108;6015.6;SK;4.9;;;;
ODH-37;25;29.8;5.83;1.19;0.00669;4744.2;SK;4.8;;;;
ODH-37;29.8;49.5;-1;-1;-1;-1;INT;19.7;;;;
ODH-38;0;2.15;41.67;0.05;0.08396;2977.7;MG;2.15;;;;
ODH-38;2.15;4.3;41.75;0.02;0.14159;2657.5;MG;2.15;;;;
ODH-38;4.3;6.5;30.39;0.02;0.07648;2890.9;MG;2.2;;;;
ODH-38;6.5;8.05;53.7;0.07;0.04594;1493.8;MG;1.55;;;;
ODH-38;8.05;9.7;13.01;0.01;0.05817;3884.1;SK;1.65;;;;
ODH-38;9.7;11.2;59.94;0.12;0.04119;834.5;MG;1.5;;;;
ODH-38;11.2;12.7;59.22;1.18;0.08436;955.6;MG;1.5;;;;
ODH-38;12.7;14.2;58.18;3.28;0.11494;930.2;MG;1.5;;;;
ODH-38;14.2;15.7;61.66;3.32;0.21544;1125.6;MG;1.5;;;;
ODH-38;15.7;17.2;62.59;3.85;0.2715;1059.7;MG;1.5;;;;
ODH-38;17.2;18.7;54.75;4.9;0.39827;2131.6;MG;1.5;;;;
ODH-38;18.7;20.2;47.36;2.38;0.48886;2260.5;MG;1.5;;;;
ODH-38;20.2;21.7;57.7;3.25;0.19079;1581.9;MG;1.5;;;;
ODH-38;21.7;23.2;56.88;3.08;0.14845;1533.2;MG;1.5;;;;
ODH-38;23.2;24.7;59.14;3.24;0.09323;1184.5;MG;1.5;;;;
ODH-38;24.7;26.2;59.94;3.62;0.1101;1218.3;MG;1.5;;;;
ODH-38;26.2;27.7;60.28;3.57;0.14538;1124.1;MG;1.5;;;;
ODH-38;27.7;29.2;61.14;4.74;0.13859;1069.1;MG;1.5;;;;
ODH-38;29.2;30.7;59.76;3.85;0.13432;1213.3;MG;1.5;;;;
ODH-38;30.7;32.2;61.68;4.05;0.10274;1034;MG;1.5;;;;
ODH-38;32.2;33.7;54.71;5.36;0.18287;1574.7;MG;1.5;;;;
ODH-38;33.7;35.2;35.44;8.25;0.10475;1714;MG;1.5;;;;
ODH-38;35.2;36.9;44.92;2.79;0.07639;1836;MG;1.7;;;;
ODH-38;36.9;38.7;18.97;2.41;0.06472;2628.5;SK;1.8;;;;
ODH-38;38.7;41.7;5.75;1.37;0.0354;3518.4;SK;3;;;;
ODH-38;41.7;44.7;5.79;0.99;0.02561;3051.7;SK;3;;;;
ODH-38;44.7;47.7;11.19;4.68;0.13972;3010.8;SK;3;;;;
ODH-38;47.7;50.7;11.35;2.28;0.04734;2609.2;SK;3;;;;
ODH-38;50.7;53.7;8.91;1.37;0.11189;3402.2;SK;3;;;;
ODH-38;53.7;56.7;5.22;1.41;0.0756;3959;SK;3;;;;
ODH-38;56.7;59.7;10.49;2.44;0.37174;3246.3;SK;3;;;;
ODH-38;59.7;62.7;5.59;1.77;0.04252;5191.9;SK;3;;;;
ODH-38;62.7;64.7;8.26;0.9;0.03751;4065.6;SK;2;;;;
ODH-38;64.7;73.2;-1;-1;-1;-1;INT;8.5;;;;
ODH-39;0;1.9;41.18;0.02;0.03919;2738.3;SL;1.9;;;;
ODH-39;1.9;3.8;31;0.02;0.06302;3844.3;SL;1.9;;;;
ODH-39;3.8;5.75;41.76;0.06;0.049;2707.4;SL;1.95;;;;
ODH-39;5.75;10;13.07;0.02;0.03061;3692.8;INT;4.25;;;;
ODH-39;10;14.25;10.17;0.02;0.02321;5790.1;INT;4.25;;;;
ODH-39;14.25;18.5;6.35;0.01;0.00739;6464.5;INT;4.25;;;;
ODH-39;18.5;23;7.95;0.02;0.01205;5414.6;INT;4.5;;;;
ODH-39;23;27.1;8.28;0.05;0.00696;6387.8;INT;4.1;;;;
ODH-39;27.1;28.6;11.7;0.35;0.00869;6254.1;SK;1.5;;;;
ODH-39;28.6;30.1;56.78;3.25;0.1153;1354.1;MG;1.5;;;;
ODH-39;30.1;31.6;54.82;4.44;0.08862;1340.3;MG;1.5;;;;
ODH-39;31.6;33.1;48.51;2.97;0.05828;1217.3;MG;1.5;;;;
ODH-39;33.1;34.6;58.92;3.33;0.09265;919.6;MG;1.5;;;;
ODH-39;34.6;36.1;57.97;4.94;0.17398;1251;MG;1.5;;;;
ODH-39;36.1;37.6;45.2;1.64;0.07287;1288.2;MG;1.5;;;;
ODH-39;37.6;38.8;39.34;2.56;0.06252;1651.2;MG;1.2;;;;
ODH-39;38.8;40;50.84;2.39;0.04778;1222.8;MG;1.2;;;;
ODH-39;40;40.5;17.91;3.14;0.10092;2725;SK;0.5;;;;
ODH-39;40.5;42;54.93;4.53;0.2496;945.6;MG;1.5;;;;
ODH-39;42;43.5;58.25;4.3;0.22635;751.6;MG;1.5;;;;
ODH-39;43.5;45;58.14;3.58;0.15268;882.1;MG;1.5;;;;
ODH-39;45;46.4;49.72;2.1;0.09544;1345;MG;1.4;;;;
ODH-39;46.4;47.85;42.79;2.69;0.08857;1590.7;MG;1.45;;;;
ODH-39;47.85;48.6;27.84;1.79;0.03881;2313.4;SK;0.75;;;;
ODH-39;48.6;49.8;52.99;5.6;0.17912;1168.2;MG;1.2;;;;
ODH-39;49.8;51.95;7.43;0.21;0.01053;3067.2;SK;2.15;;;;
ODH-39;51.95;52.85;54.86;6.29;0.21796;1128.8;MG;0.9;;;;
ODH-39;52.85;54.8;12.62;0.45;0.01363;2911.6;SK;1.95;;;;
ODH-39;54.8;59.8;6.02;0.77;0.0303;3122.5;SK;5;;;;
ODH-39;59.8;64.8;5.79;0.29;0.01353;3079.9;SK;5;;;;
ODH-39;64.8;69.85;7.05;0.33;0.01626;5276;SK;5.05;;;;
ODH-39;69.85;70.75;21.53;0.49;0.00291;3344.1;MG;0.9;;;;
ODH-39;70.75;75;7.18;0.51;0.02111;5491.1;SK;4.25;;;;
ODH-39;75;79.25;12.57;1.54;0.04625;3755.4;SK;4.25;;;;
ODH-39;79.25;83.5;7.49;0.22;0.01063;3136.5;SK;4.25;;;;
ODH-39;83.5;85;50.36;4.38;0.06577;1432.4;MG;1.5;;;;
ODH-39;85;86.5;59.3;3.83;0.10376;745.1;MG;1.5;;;;
ODH-39;86.5;88;58.77;4.45;0.14034;818.1;MG;1.5;;;;
ODH-39;88;89.5;58.11;2.43;0.03389;1140.5;MG;1.5;;;;
ODH-39;89.5;91;59.76;2.01;0.0294;915.9;MG;1.5;;;;
ODH-39;91;92.5;58.15;2.23;0.02562;853;MG;1.5;;;;
ODH-39;92.5;94;56.92;2.45;0.06237;680.5;MG;1.5;;;;
ODH-39;94;95.5;58.37;4.26;0.09889;729.4;MG;1.5;;;;
ODH-39;95.5;97;57.26;4.23;0.09895;867;MG;1.5;;;;
ODH-39;97;98.5;61.95;2.65;0.06341;612.8;MG;1.5;;;;
ODH-39;98.5;100;59.55;2.73;0.07343;820.1;MG;1.5;;;;
ODH-39;100;101.5;57.21;4.22;0.05123;1811.4;MG;1.5;;;;
ODH-39;101.5;103;57.91;5.42;0.04737;1273.9;MG;1.5;;;;
ODH-39;103;104.5;50.65;14;0.06353;2896.9;MG;1.5;;;;
ODH-39;104.5;106;59.7;3.62;0.06805;735.7;MG;1.5;;;;
ODH-39;106;107.5;60.61;4.74;0.09119;790.1;MG;1.5;;;;
ODH-39;107.5;109;42.93;4.58;0.06159;1300;MG;1.5;;;;
ODH-39;109;110.5;35.16;12.4;0.04167;1768.9;MG;1.5;;;;
ODH-39;110.5;111.8;51.44;7.27;0.08611;1481.3;MG;1.3;;;;
ODH-39;111.8;113.25;52.45;4.15;0.02429;1360.4;MG;1.45;;;;
ODH-39;113.25;115.5;11.6;2.09;0.03699;3498;SK;2.25;;;;
ODH-39;115.5;117.35;6.01;3.59;0.00619;5351.6;SK;1.85;;;;
ODH-39;117.35;126.5;-1;-1;-1;-1;INT;9.15;;;;
ODH-40;0;6.1;-1;-1;-1;-1;SL;6.1;;;;
ODH-40;6.1;11.2;-1;-1;-1;-1;INT;5.1;;;;
ODH-40;11.2;19.9;-1;-1;-1;-1;INT;8.7;;;;
ODH-40;19.9;21.5;53.28;0.38;0.07744;766.6;MG;1.6;;;;
ODH-40;21.5;23;55.03;2.76;0.10002;620.1;MG;1.5;;;;
ODH-40;23;25;57.78;3.22;0.08876;784;MG;2;;;;
ODH-40;25;27.6;37.62;1.79;0.04436;1443.3;MG;2.6;;;;
ODH-40;27.6;29.9;8.04;0.31;0.01248;1526.2;SK;2.3;;;;
ODH-40;29.9;32;43.58;2.34;0.06231;1108.3;MG;2.1;;;;
ODH-40;32;34.3;38.44;2.96;0.11316;1587.3;MG;2.3;;;;
ODH-40;34.3;37.3;40.01;3.1;0.02324;1468.6;MG;3;;;;
ODH-40;37.3;40.4;51.14;3.06;0.05624;1096.7;MG;3.1;;;;
ODH-40;40.4;41.8;47.12;3.15;0.11323;1095.2;MG;1.4;;;;
ODH-40;41.8;42.9;17.81;3.1;0.07682;2159.9;MG;1.1;;;;
ODH-40;42.9;44.4;56.65;4.37;0.13962;747.8;MG;1.5;;;;
ODH-40;44.4;45.9;55.18;3.89;0.07624;1058.9;MG;1.5;;;;
ODH-40;45.9;47.4;57.77;3.82;0.07268;776;MG;1.5;;;;
ODH-40;47.4;48.9;58.5;4.19;0.10104;782.6;MG;1.5;;;;
ODH-40;48.9;50.4;59.55;4.32;0.07312;810.7;MG;1.5;;;;
ODH-40;50.4;51.9;60.31;4.11;0.13355;715.9;MG;1.5;;;;
ODH-40;51.9;53.4;61.05;3.89;0.08936;676;MG;1.5;;;;
ODH-40;53.4;54.9;50.55;3.57;0.07861;1235.3;MG;1.5;;;;
ODH-40;54.9;56.4;62.83;3.85;0.09744;506.3;MG;1.5;;;;
ODH-40;56.4;57.9;61.11;3.66;0.09824;602.6;MG;1.5;;;;
ODH-40;57.9;59.4;60.82;4.1;0.14793;656.6;MG;1.5;;;;
ODH-40;59.4;60.9;61.62;4.19;0.10795;516.9;MG;1.5;;;;
ODH-40;60.9;62.4;64.21;4.01;0.11165;529.1;MG;1.5;;;;
ODH-40;62.4;63.9;63.26;2.95;0.12357;505.5;MG;1.5;;;;
ODH-40;63.9;65.4;61.72;3.54;0.09003;642.6;MG;1.5;;;;
ODH-40;65.4;66.9;60.13;3.07;0.11205;708.1;MG;1.5;;;;
ODH-40;66.9;68.4;61.24;2.55;0.08916;711.7;MG;1.5;;;;
ODH-40;68.4;70.5;56.22;3.47;0.12968;997.8;MG;2.1;;;;
